JobTitle,company,JobLocation,JobType,DaysPostedAgo,MatchPercentage,LinkToApply,NoOfSkillsJobDemanded,SkillsJobDemended,NoOfMatchedSkills,MatchedSkills,NoOfUnmatchedSkills,UnmatchedSkills,NoOfExtraSkillsYouHave,ExtraSkillsYouHave,MyTotalSkills
" Intern, Business Intelligence - IT- Part-Time", SiriusXM, ," Part-time, Internship",7.0,53.66,https://www.indeed.com/rc/clk?jk=3d33d07a196ba242&fccid=b5fc75bedf8760d1&vjs=3,41.0,"Excel, Data Manipulation, Multi-Tasking, Problem Solving, Mathematics, Reports, Implementation, Information Technology, Technical, Support, Statistics, R, Goals, Processing, Verbal, Analysis, iOS, Legal, SAS, Communication, C, ETL, Data Analysis, Python, Business Intelligence, Computer, Engineering, Flexibility, Java, Work Independently, Technology, PowerPoint, Development, SQL, Science, Supervisory, Data,  Maintain, Programming, Math, Computer Science",22.0,"Excel, Reports, Information Technology, Technical, Statistics, R, Processing, Analysis, SAS, C, ETL, Data Analysis, Python, Computer, Java, Technology, Development, Science, SQL, Data, Programming, Computer Science",19.0,"PowerPoint, Support, Math, Business Intelligence, Supervisory, Data Manipulation, Goals, Multi-Tasking, Mathematics, Problem Solving, Implementation, Legal, Engineering, Verbal, iOS,  Maintain, Work Independently, Communication, Flexibility",86.0,"Toad, Tensorflow, Certifications, Code, Flume, Machine Learning Algorithms, Linux, Spyder, image classification, Coding, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 IT Data Analyst Intern - MBA, Adobe, ," Full-time, Internship",14.0,53.66,https://www.indeed.com/rc/clk?jk=1bd6db338bf44b5c&fccid=f89deb5a97c7738a&vjs=3,41.0,"Excel, Decision making, Documentation, Presentation, Large Data Sets, Reports, Information Technology, Technical, Analytical, Support, R, Metrics, Analysis, iOS, Data Sets, Communication, C, Presentations, Business Intelligence, Tableau, Personal, Decision Making, Reporting, Tools, Operations, Analytical , Problem-solving, Leadership, Technology, Forecasting, Innovation, SQL, Training, Data, Big Data, Creative,  Maintain, Organization, User Experience, Management, Design",22.0,"Excel, Decision making, Reports, Information Technology, Technical, R, Analysis, Data Sets, C, Tableau, Decision Making, Reporting, Tools, Operations, Leadership, Technology, Forecasting, SQL, Data, Big Data, Management, Design",19.0,"Presentations, Innovation, Support, Business Intelligence, Documentation, Personal, Presentation, Training, Metrics, User Experience, Large Data Sets, Creative,  Maintain, Analytical , Organization, iOS, Problem-solving, Communication, Analytical",86.0,"Toad, Tensorflow, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Optimization, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, PLSQL, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Seaborn, Enterprise Miner, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
" Marketing Analytics, Intern", Ancestry, ," Full-time, Internship",6.0,53.57,https://www.indeed.com/rc/clk?jk=27f93abf456fcbb1&fccid=8a644f7a25dca5dc&vjs=3,28.0,"Excel, Decision making, Presentation, Email, Support, Data Visualizations, R, Internet, Data Visualization, Web, Analysis, Communication, C, Presentations, Python, Tableau, Personal, Decision Making, Engineering, Collaboration, Analytics, Technology, Science, SQL, Data, Medical, Visualizations, Design",15.0,"C, Technology, Science, Excel, SQL, Decision making, Python, Tableau, R, Decision Making, Data Visualization, Data, Analysis, Analytics, Design",13.0,"Presentations, Support, Data Visualizations, Personal, Presentation, Internet, Medical, Email, Engineering, Visualizations, Web, Collaboration, Communication",93.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Optimization, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Risk Internship (Co-op), Athene, ," Full-time, Internship",15.0,53.57,https://www.indeed.com/rc/clk?jk=3c50f02305242726&fccid=9be36e427503e50b&vjs=3,28.0,"Physics, Excel, Software, Reports, Visio, Analytical, Data Management, Support, Quantitative, Statistics, R, MS Excel, Analysis, Communication, C, Computer, Research, Design, Analytical , Problem-solving, Written Communication, Vision, Analytics, Science, Data, Math, Management, Computer Science",15.0,"C, Science, Excel, Quantitative, Statistics, Computer, R, Data, Computer Science, Reports, MS Excel, Analysis, Management, Analytics, Design",13.0,"Physics, Data Management, Support, Math, Research, Software, Visio, Analytical , Problem-solving, Written Communication, Vision, Communication, Analytical",93.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Marketing Data Analytics Intern, Penn Interactive Ventures, ," Part-time, Internship",4.0,53.33,https://www.indeed.com/company/Penn-Interactive-Ventures/jobs/Marketing-Data-Analytic-Intern-c188aae877375d9f?fccid=46474f6e8eea5ac9&vjs=3,15.0,"C, Microsoft Outlook, Deadlines, Support, SQL, Excel, Computer, R, Reporting, Mobile, Reports, Visio, Vision, Mac, Computer Skills",8.0,"C, Excel, SQL, Computer, R, Reporting, Reports, Mac",7.0,"Microsoft Outlook, Deadlines, Support, Mobile, Visio, Vision, Computer Skills",100.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, Data, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Internship - Undergraduate - Care Delivery Analytics," Northwest Permanente, P.C.", ," Full-time, Temporary, Internship",0.29,53.12,https://www.indeed.com/rc/clk?jk=768dee287464e29c&fccid=dab8ffedb94208f7&vjs=3,32.0,"Logic, Documentation, Reports, Technical, Analytical, Support, Quantitative, Statistics, R, Metrics, Writing, Web, SAS, Communication, C, Oracle, Computer, Personal, Research, Tools, Design, Analytical , Transcription, Work Independently, Analytics, Editing, Science, SQL, Data, Programming, Math, Computer Science",17.0,"C, Science, Oracle, SQL, Quantitative, Statistics, Computer, R, Tools, Data, Programming, Reports, Computer Science, SAS, Technical, Analytics, Design",15.0,"Support, Math, Logic, Documentation, Personal, Research, Metrics, Writing, Analytical , Transcription, Web, Work Independently, Communication, Analytical, Editing",91.0,"Toad, Tensorflow, Excel, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Intern - Systems Analyst / Report Writer, CPS Energy, ," Full-time, Temporary, Internship",1.0,53.12,https://www.indeed.com/rc/clk?jk=b9819f3d6b86d80c&fccid=40f0ac55371ca5f2&vjs=3,32.0,"Security, Software, Certifications, Reports, Implementation, Information Technology, Technical, Customer Service, Support, Statistics, AWS, R, Metrics, Goals, End User Support, Reporting Tools, C, Configuration, Computer, Personal, Research, Reporting, Tools, Operations, Technical Support, Systems Administration, Technology, Development, SQL, Data, Management, Design",17.0,"C, Technology, Development, SQL, Statistics, Computer, R, Reporting, Tools, Data, Certifications, Reports, Operations, Information Technology, Technical, Management, Design",15.0,"Systems Administration, Support, Configuration, AWS, Personal, Research, Metrics, Security, Software, Goals, Implementation, End User Support, Technical Support, Reporting Tools, Customer Service",91.0,"Toad, Tensorflow, Excel, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Enterprise Miner, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Data Analyst Intern, BofI Federal Bank, , Internship,8.0,53.06,https://www.indeed.com/rc/clk?jk=f02c036930caa68f&fccid=94d4ecbb02700be5&vjs=3,49.0,"Excel, Statistical Analysis, Decision making, Logic, Presentation, Logical thinking, Data Manipulation, Problem Solving, Data Analytics, Microsoft Office, Technical, Analytical, Logical Thinking, Providing Feedback, Statistics, AWS, R, Review, C++, Verbal, Analysis, SAS, Communication, C, Presentations, Python, Computer, Verbal Communication, Verbal communication, Decision Making, Trends, Engineering, Analytical , Coordination, Java, Analytics, Leadership, Technology, PowerPoint, Development, SQL, Science, Translation, Data, Medical, Programming, Math, Management, Computer Science",26.0,"Excel, Statistical Analysis, Decision making, Data Analytics, Technical, Statistics, R, C++, Analysis, SAS, C, Python, Computer, Decision Making, Java, Analytics, Leadership, Technology, Development, Science, SQL, Translation, Data, Programming, Management, Computer Science",23.0,"Logic, Presentation, Logical thinking, Data Manipulation, Problem Solving, Microsoft Office, Analytical, Logical Thinking, Providing Feedback, AWS, Review, Verbal, Communication, Presentations, Verbal Communication, Verbal communication, Trends, Engineering, Analytical , PowerPoint, Medical, Math, Coordination",82.0,"Toad, Statistical Learning, Tensorflow, Optimization, Text Analytics, sklearn, Hadoop Streaming, MapReduce, Keras, Hadoop ecosystem, Certifications, Convolutional Neural Network, Reports, Code, Algorithms, Information Technology, Predictive Quantitative Analysis, Mac, Windows, R-Studio, Image Processing, Flume, Quantitative, Hadoop, Data Warehousing, Statistical Modelling, image classification problem, OLAP, SAP Business Objects, Data Visualization, Machine Learning Algorithms, Processing, MS Excel, Quantitative Analysis, Big Data Analytics, Developer, Decision Analytics, Data Sets, Linux, Spyder, Seaborn, Oracle, ETL, Data Analysis, HANA, Tableau, image classification, Jupyter Notebooks, Data Science, Tools, Reporting, Enterprise Miner, SAP HANA, Operations, PLSQL, C#, Coding, Spark, Oracle SQL Developer, BEX Query Designer and Analyzer, Data Mining, Forecasting, Lumira, Matplotlib, Sqoop, SAP NetWeaver, Multivariate Analysis, Pandas, Hive, Networks, Numpy, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, sci-kit learn, Business Objects, MS Visual Studio, NLTK, SAP Design Studio, CNN, Design",108.0
 Summer Intern – Research Analyst, Western Asset Management, ," Temporary, Internship",3.0,52.94,https://www.indeed.com/rc/clk?jk=09faa79a43509aaf&fccid=9693178130703316&vjs=3,17.0,"C, Support, Communication, Excel, Computer, R, Research, Training, Written Communication, Presentation, Applications, Financial, Reports, Analysis, Technical, Management, Design",9.0,"C, Excel, Computer, R, Reports, Analysis, Technical, Management, Design",8.0,"Support, Research, Training, Presentation, Applications, Financial, Written Communication, Communication",99.0,"Toad, Tensorflow, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Data, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
" Developer / Data Analyst Intern, Technical (Seasonal)", General Dynamics Information Technology, ," Full-time, Temporary, Internship",6.0,52.94,https://www.indeed.com/rc/clk?jk=246c6529b00f89ec&fccid=11caadcdc98800d4&vjs=3,34.0,"Testing, Information Systems, Security, Software, Reports, Assessment, Code, Information Technology, Technical, Data Visualization Tools, Big Data Technologies, Support, R, Data Visualization, Developer, C, Computer, Tableau, Tools, Operations, Engineering, Program Management, Work Independently, Data Structures, Technology, Science, Training, Mechanical, Data, Big Data,  Maintain, Install, Management, Computer Science",18.0,"C, Technology, Science, Information Technology, Computer, Tableau, R, Data Visualization, Tools, Data, Big Data, Reports, Operations, Developer, Code, Technical, Management, Computer Science",16.0,"Data Structures, Big Data Technologies, Support, Install, Testing, Information Systems, Training, Mechanical, Security, Software,  Maintain, Assessment, Engineering, Data Visualization Tools, Program Management, Work Independently",90.0,"Toad, Tensorflow, Excel, Certifications, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, MS Excel, Quantitative Analysis, Decision Analytics, Oracle, ETL, HANA, Jupyter Notebooks, Data Science, PLSQL, Leadership, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Analysis, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Analytical Sciences Intern, AstraZeneca Pharmaceuticals Inc, ," Temporary, Internship",16.0,52.94,https://www.indeed.com/rc/clk?jk=bfdf440c5df93b20&fccid=003656df63cede32&vjs=3,17.0,"C, Innovation, Development, Optimization, Science, Logic, Testing, R, Research, Data, Engineering, Analytical , Analysis, Mac, Pharmaceutical, Analytical, Design",9.0,"C, Science, Development, Optimization, R, Data, Analysis, Mac, Design",8.0,"Innovation, Logic, Testing, Research, Engineering, Analytical , Pharmaceutical, Analytical",99.0,"Toad, Tensorflow, Excel, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Computer Science, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, SAS, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Analytics Associate, Amazon.com, ,,15.0,52.78,https://www.indeed.com/rc/clk?jk=feaa498c98c7c835&fccid=fe2d21eef233e94a&vjs=3,36.0,"Excel, Decision making, Logic, Listening, Software, Technical, Analytical, Quantitative, R, Verbal, Analysis, Data Sets, SAS, Communication, C, Python, Business Intelligence, Taking Initiative, Tableau, Data Science, Consulting, Collaboration , Decision Making, Analytical , Collaboration, Analytics, Leadership, Innovation, Science, SQL, Data, Creative,  Maintain, Programming, Organization, Mentoring",19.0,"C, Leadership, Science, Excel, SQL, Decision making, Quantitative, Python, Tableau, R, Data Science, Decision Making, Data, Programming, Analysis, SAS, Data Sets, Technical, Analytics",17.0,"Innovation, Logic, Business Intelligence, Taking Initiative, Organization, Collaboration , Consulting, Listening, Software, Creative,  Maintain, Analytical , Verbal, Collaboration, Mentoring, Communication, Analytical",89.0,"Toad, Tensorflow, Certifications, Code, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Statistics, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Computer Science, Optimization, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Tools, PLSQL, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Seaborn, Reporting, Enterprise Miner, Operations, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
 Quantitative Summer Associate (Master's/MBA), Principal Financial Group, ," Full-time, Temporary",9.0,52.63,https://www.indeed.com/rc/clk?jk=0359c0e9f676c2ad&fccid=591be181c58fd89d&vjs=3,38.0,"Excel, Financial, MySQL, Problem Solving, Large Data Sets, Unix, Email, Code, Algorithms, Optimizing, Mac, Support, Quantitative, Statistics, R, Review, Goals, Machine Learning Algorithms, C++, Analysis, Construction, Data Sets, SAS, Linux, Communication, C, Data Analysis, Python, Personal, Research, Database, Analytics, Innovation, Development, SQL, UNIX, Data, Math",20.0,"C, Development, Excel, Data Analysis, Quantitative, Algorithms, Statistics, Python, Analytics, R, SQL, Machine Learning Algorithms, C++, Data, Analysis, Code, Data Sets, SAS, Linux, Mac",18.0,"Innovation, Support, Communication, UNIX, Math, Personal, Research, Review, Financial, MySQL, Large Data Sets, Problem Solving, Unix, Email, Goals, Construction, Database, Optimizing",88.0,"Toad, Tensorflow, Certifications, Technical, Flume, Processing, Spyder, image classification, Coding, Java, Data Mining, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, R-Studio, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Management, Design, Computer Science, Optimization, Decision making, sklearn, Convolutional Neural Network, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Reports, Data Warehousing, image classification problem, OLAP, Big Data Analytics, Seaborn, Decision Making, Reporting, Enterprise Miner, Operations, C#, Spark, Science, Matplotlib, Hive, Networks, Business Objects",108.0
 Intern - Procurement Analyst, Bio-Rad, , Internship,15.0,52.63,https://www.indeed.com/rc/clk?jk=72b4a8d4d7bc843a&fccid=37b3a5500c2d9636&vjs=3,19.0,"C, Science, Support, Planning, Excel, Diagnostics, R, Research, Organizational, Data, Organizational Skills, Medical, Operations, Analysis, Healthcare, Organization, Reports, SAS, Management",10.0,"C, Science, Excel, R, Data, Operations, Reports, Analysis, SAS, Management",9.0,"Support, Planning, Diagnostics, Research, Organizational, Organizational Skills, Medical, Healthcare, Organization",98.0,"Toad, Tensorflow, Certifications, Code, Technical, Flume, Machine Learning Algorithms, Processing, Linux, Spyder, Data Analysis, Python, image classification, Coding, Java, Analytics, Data Mining, SQL, Lumira, Sqoop, Pandas, Numpy, Programming, NLTK, SAP Design Studio, CNN, Statistical Analysis, Hadoop Streaming, Data Analytics, Mac, R-Studio, Quantitative, Statistics, Tableau, SAP HANA, Oracle SQL Developer, BEX Query Designer and Analyzer, SAP NetWeaver, Translation, Exploratory Data Analysis, Big Data, Microsoft Azure, Pig, MS Visual Studio, Hadoop ecosystem, Computer Science, Design, Optimization, Decision making, sklearn, Convolutional Neural Network, Algorithms, Information Technology, Predictive Quantitative Analysis, Windows, Image Processing, Hadoop, Statistical Modelling, SAP Business Objects, Data Visualization, MS Excel, Quantitative Analysis, Developer, Decision Analytics, Oracle, ETL, HANA, Computer, Jupyter Notebooks, Data Science, Tools, PLSQL, Leadership, Technology, Forecasting, Development, Multivariate Analysis, sci-kit learn, Statistical Learning, Text Analytics, MapReduce, Keras, Data Warehousing, image classification problem, OLAP, C++, Big Data Analytics, Data Sets, Seaborn, Decision Making, Reporting, Enterprise Miner, C#, Spark, Matplotlib, Hive, Networks, Business Objects",108.0
